date,open,high,low,close,volume
2025-02-19,78.86000061035156,78.94000244140625,78.33000183105469,78.73999786376953,4566200
2025-02-20,78.33000183105469,78.3499984741211,77.20999908447266,77.7300033569336,5933900
2025-02-21,77.97000122070312,78.19999694824219,74.9800033569336,75.29000091552734,10893400
2025-02-24,75.7699966430664,76.0,74.62000274658203,75.52999877929688,6477100
2025-02-25,75.56999969482422,76.33000183105469,75.2699966430664,75.83000183105469,5946400
2025-02-26,75.7699966430664,76.18000030517578,74.87000274658203,74.93000030517578,5516400
2025-02-27,74.80000305175781,75.0,73.4000015258789,73.43000030517578,8230500
2025-02-28,73.44999694824219,74.20999908447266,73.12000274658203,74.13999938964844,6612300
2025-03-03,74.31999969482422,74.75,71.56999969482422,71.9800033569336,5419800
2025-03-04,71.05999755859375,71.91999816894531,69.83000183105469,70.81999969482422,8940600
2025-03-05,70.83000183105469,71.48999786376953,69.93000030517578,71.4000015258789,5735400
2025-03-06,70.63999938964844,72.0999984741211,70.5,70.94999694824219,10905100
2025-03-07,70.91999816894531,71.95999908447266,69.87000274658203,71.73999786376953,11020800
2025-03-10,70.9000015258789,71.41999816894531,69.94000244140625,70.4800033569336,8178400
2025-03-11,70.18000030517578,70.25,68.30000305175781,69.0199966430664,7285900
2025-03-12,69.6500015258789,70.01000213623047,67.83000183105469,68.13999938964844,5430100
2025-03-13,68.33000183105469,68.4000015258789,66.06999969482422,66.62000274658203,6395500
2025-03-14,67.4800033569336,67.63999938964844,66.7300033569336,67.52999877929688,5022600
2025-03-17,67.69999694824219,69.33999633789062,67.69999694824219,69.06999969482422,6510500
2025-03-18,68.63999938964844,68.76000213623047,67.88999938964844,68.11000061035156,3627400
2025-03-19,68.41999816894531,69.75,68.3499984741211,69.29000091552734,7137100
2025-03-20,68.91999816894531,69.94000244140625,68.7699966430664,68.80999755859375,5428800
2025-03-21,68.04000091552734,69.22000122070312,67.54000091552734,69.04000091552734,8109000
2025-03-24,69.86000061035156,71.29000091552734,69.69000244140625,71.19000244140625,4681400
2025-03-25,71.19999694824219,71.33000183105469,70.2300033569336,70.55000305175781,6895000
2025-03-26,70.69000244140625,70.87000274658203,69.97000122070312,70.31999969482422,5487000
2025-03-27,70.0199966430664,70.91999816894531,69.55000305175781,70.16999816894531,6101000
2025-03-28,69.8499984741211,69.8499984741211,68.05000305175781,68.54000091552734,9785200
2025-03-31,67.48999786376953,69.36000061035156,67.38999938964844,69.08999633789062,10009200
2025-04-01,68.94000244140625,70.20999908447266,68.94000244140625,69.88999938964844,7072500
2025-04-02,69.08000183105469,71.86000061035156,68.9800033569336,71.43000030517578,9210400
2025-04-03,66.9000015258789,67.63999938964844,64.94999694824219,65.66999816894531,12319100
2025-04-04,63.439998626708984,66.95999908447266,62.65999984741211,64.88999938964844,16864400
2025-04-07,62.290000915527344,67.41999816894531,61.70000076293945,64.52999877929688,15910700
2025-04-08,66.6500015258789,66.69000244140625,61.33000183105469,62.11000061035156,13812300
2025-04-09,61.63999938964844,69.01000213623047,61.540000915527344,67.94000244140625,18884200
2025-04-10,66.38999938964844,66.6500015258789,64.22000122070312,66.06999969482422,13890900
