date,open,high,low,close,volume
2025-02-19,137.0500030517578,138.8300018310547,136.85000610351562,138.74000549316406,996000
2025-02-20,139.17999267578125,139.61000061035156,138.38999938964844,139.42999267578125,1439300
2025-02-21,140.02999877929688,140.72999572753906,138.77999877929688,138.91000366210938,1258800
2025-02-24,139.05999755859375,140.19000244140625,138.72000122070312,138.74000549316406,798700
2025-02-25,138.77999877929688,139.33999633789062,137.0,137.86000061035156,837500
2025-02-26,137.80999755859375,138.8000030517578,136.60000610351562,137.0399932861328,649300
2025-02-27,136.9499969482422,138.4600067138672,135.4199981689453,135.47999572753906,1234400
2025-02-28,135.08999633789062,137.08999633789062,134.92999267578125,137.02999877929688,1354100
2025-03-03,137.25999450683594,137.9499969482422,133.6999969482422,134.24000549316406,1599100
2025-03-04,133.50999450683594,135.5,132.74000549316406,134.36000061035156,1871000
2025-03-05,134.35000610351562,137.1300048828125,134.3000030517578,136.7899932861328,845700
2025-03-06,135.36000061035156,137.25999450683594,135.07000732421875,136.2100067138672,801700
2025-03-07,135.82000732421875,138.2899932861328,135.4499969482422,136.9499969482422,1054600
2025-03-10,135.3300018310547,137.57000732421875,135.07000732421875,135.83999633789062,1232400
2025-03-11,135.5800018310547,135.6999969482422,132.1199951171875,133.99000549316406,1634400
2025-03-12,134.1699981689453,134.97999572753906,133.1699981689453,134.25,1190300
2025-03-13,134.22999572753906,135.47999572753906,132.47999572753906,133.13999938964844,1225500
2025-03-14,133.89999389648438,135.00999450683594,133.3800048828125,134.19000244140625,989400
2025-03-17,133.77999877929688,136.57000732421875,133.77999877929688,136.10000610351562,740000
2025-03-18,135.1999969482422,135.49000549316406,133.94000244140625,134.08999633789062,509400
2025-03-19,133.74000549316406,134.9600067138672,133.1999969482422,134.57000732421875,891200
2025-03-20,133.75999450683594,134.77999877929688,132.52999877929688,132.74000549316406,1786300
2025-03-21,132.5800018310547,134.02999877929688,131.97000122070312,133.5800018310547,1185200
2025-03-24,134.49000549316406,135.6699981689453,134.02000427246094,135.30999755859375,752800
2025-03-25,135.3800048828125,135.5,132.0800018310547,132.97000122070312,915500
2025-03-26,132.9499969482422,132.9600067138672,130.8300018310547,131.13999938964844,600600
2025-03-27,131.19000244140625,132.4600067138672,131.16000366210938,131.5800018310547,881600
2025-03-28,131.4199981689453,131.85000610351562,129.97000122070312,130.2899932861328,1278000
2025-03-31,127.56999969482422,128.5500030517578,124.9800033569336,127.9000015258789,1646800
2025-04-01,127.75,128.05999755859375,124.1500015258789,124.44000244140624,2561900
2025-04-02,123.27999877929688,126.87999725341795,123.20999908447266,126.79000091552734,1659300
2025-04-03,123.94000244140624,126.0999984741211,123.5,123.79000091552734,1322900
2025-04-04,121.5500030517578,122.33000183105467,117.0199966430664,117.16000366210938,3213800
2025-04-07,113.41000366210938,119.94000244140624,111.2300033569336,116.20999908447266,2694000
2025-04-08,118.5,118.8000030517578,110.55999755859376,112.0199966430664,2731500
2025-04-09,109.19000244140624,119.37000274658205,107.43000030517578,118.62999725341795,3602300
2025-04-10,116.3000030517578,116.63999938964844,109.68000030517578,113.13999938964844,2173200
2025-04-11,113.4000015258789,117.18000030517578,112.41000366210938,116.95999908447266,2044200
2025-04-14,119.11000061035156,120.9800033569336,117.5999984741211,120.3000030517578,3415700
2025-04-15,120.12999725341795,121.08999633789062,118.91999816894533,119.8499984741211,1908300
2025-04-16,119.2699966430664,119.62999725341795,116.66000366210938,117.79000091552734,1243000
2025-04-17,117.61000061035156,118.62000274658205,116.91999816894533,118.29000091552734,1184600
2025-04-21,117.18000030517578,119.18000030517578,116.25,117.23999786376952,1343500
2025-04-22,119.45999908447266,120.62999725341795,118.2300033569336,120.43000030517578,991100
2025-04-23,122.4499969482422,124.6999969482422,121.75,122.0,2088900
2025-04-24,122.18000030517578,124.27999877929688,121.37000274658205,124.1999969482422,2728700
2025-04-25,122.94000244140624,123.5999984741211,121.66000366210938,123.22000122070312,1244000
2025-04-28,123.56999969482422,125.26000213623048,123.29000091552734,124.62000274658205,1740900
2025-04-29,123.77999877929688,125.61000061035156,122.4499969482422,124.75,2267400
2025-04-30,124.2699966430664,126.94000244140624,123.68000030517578,126.58000183105467,1150900
