date,open,high,low,close,volume
2025-02-19,120.94499969482422,121.56999969482422,120.0999984741211,121.08999633789062,5604200
2025-02-20,120.9749984741211,121.13500213623048,119.43000030517578,120.70500183105467,5987400
2025-02-21,120.73999786376952,120.79000091552734,117.375,117.43499755859376,9057600
2025-02-24,117.88999938964844,118.22000122070312,115.61000061035156,115.75499725341795,7447600
2025-02-25,115.51000213623048,115.61499786376952,113.4749984741211,114.25499725341795,10433600
2025-02-26,115.375,116.58999633789062,114.61499786376952,115.5,7630600
2025-02-27,116.12999725341795,116.25,111.24500274658205,111.29499816894533,10100000
2025-02-28,110.79499816894533,112.87999725341795,109.8499984741211,112.76499938964844,14172200
2025-03-03,113.34500122070312,113.5749969482422,108.5250015258789,109.33499908447266,12516200
2025-03-04,108.5250015258789,111.18000030517578,107.12999725341795,109.25,17721000
2025-03-05,109.58999633789062,111.1449966430664,108.12000274658205,110.78500366210938,11931000
2025-03-06,108.51000213623048,110.2249984741211,107.19000244140624,107.70999908447266,16432000
2025-03-07,107.58499908447266,109.54499816894533,106.31500244140624,109.2699966430664,11263400
2025-03-10,107.11000061035156,107.30999755859376,103.54000091552734,104.625,21561800
2025-03-11,104.30500030517578,105.95500183105467,103.1449966430664,104.1999969482422,14832800
2025-03-12,106.05999755859376,106.76000213623048,104.5749969482422,105.83999633789062,10981600
2025-03-13,105.53500366210938,105.7699966430664,103.4250030517578,103.83000183105467,12383000
2025-03-14,105.19000244140624,107.08000183105467,105.15499877929688,106.97000122070312,10040800
2025-03-17,106.88500213623048,108.4800033569336,106.5749969482422,107.71499633789062,10148800
2025-03-18,106.9499969482422,107.05999755859376,105.68499755859376,106.0749969482422,11486600
2025-03-19,106.62000274658205,108.71499633789062,106.1750030517578,107.45500183105467,8838600
2025-03-20,106.23500061035156,107.86499786376952,106.0749969482422,106.69000244140624,7145200
2025-03-21,105.36000061035156,107.125,104.97000122070312,106.9800033569336,10425400
2025-03-24,108.56999969482422,109.0749969482422,108.28500366210938,108.81500244140624,8200200
2025-03-25,108.74500274658205,109.31999969482422,108.69000244140624,109.1750030517578,7481800
2025-03-26,108.83999633789062,109.0999984741211,106.31999969482422,106.73999786376952,7873000
2025-03-27,106.01000213623048,106.61000061035156,105.19499969482422,105.75499725341795,6577800
2025-03-28,105.20500183105467,105.62999725341795,102.83999633789062,103.19000244140624,10667600
2025-03-31,101.38999938964844,103.4749984741211,100.36499786376952,103.23999786376952,14219000
