date,open,high,low,close,volume
2025-02-19,45.84000015258789,46.439998626708984,45.814998626708984,46.0099983215332,24531200
2025-02-20,45.915000915527344,46.5099983215332,45.720001220703125,46.43000030517578,28332200
2025-02-21,46.150001525878906,46.275001525878906,45.439998626708984,45.46500015258789,31276600
2025-02-24,45.54499816894531,45.720001220703125,45.23500061035156,45.474998474121094,26295200
2025-02-25,45.46500015258789,45.67499923706055,44.45500183105469,44.81999969482422,26608600
2025-02-26,44.875,44.994998931884766,44.36000061035156,44.564998626708984,24305600
2025-02-27,44.875,45.35499954223633,44.4900016784668,44.80500030517578,30048000
2025-02-28,44.65999984741211,45.53499984741211,44.380001068115234,45.5,26627200
2025-03-03,45.67499923706055,45.935001373291016,43.505001068115234,43.90999984741211,49501800
2025-03-04,43.26499938964844,44.189998626708984,42.71500015258789,43.48500061035156,50677000
2025-03-05,42.85499954223633,43.07500076293945,42.01499938964844,42.849998474121094,56510800
2025-03-06,42.64500045776367,43.244998931884766,42.310001373291016,42.97999954223633,47104200
2025-03-07,43.17499923706055,44.029998779296875,43.17499923706055,43.71500015258789,44849200
2025-03-10,43.95500183105469,44.64500045776367,43.630001068115234,44.040000915527344,40045400
2025-03-11,44.220001220703125,44.40999984741211,43.45500183105469,43.689998626708984,30230200
2025-03-12,43.720001220703125,44.29499816894531,43.55500030517578,43.88999938964844,32240400
2025-03-13,43.73500061035156,44.3650016784668,43.32500076293945,43.59000015258789,30742000
2025-03-14,43.83000183105469,44.939998626708984,43.630001068115234,44.880001068115234,32023200
2025-03-17,44.845001220703125,45.80500030517578,44.845001220703125,45.595001220703125,29761600
2025-03-18,45.849998474121094,45.95500183105469,45.310001373291016,45.66999816894531,30806600
2025-03-19,45.72999954223633,46.619998931884766,45.720001220703125,46.415000915527344,31742600
2025-03-20,46.15999984741211,46.7400016784668,45.96500015258789,46.584999084472656,33163600
2025-03-21,46.43000030517578,46.540000915527344,45.970001220703125,46.2599983215332,36975600
2025-03-24,46.11000061035156,46.70000076293945,46.03499984741211,46.42499923706055,23824600
2025-03-25,46.630001068115234,47.02000045776367,46.474998474121094,46.6150016784668,22292000
2025-03-26,47.04999923706055,47.40999984741211,46.775001525878906,46.88999938964844,25564600
2025-03-27,46.75,46.92499923706055,46.25,46.435001373291016,19147800
2025-03-28,46.40999984741211,46.584999084472656,45.98500061035156,46.21500015258789,22248800
2025-03-31,46.1150016784668,47.0,46.04999923706055,46.724998474121094,28813800
2025-04-01,46.75,47.04499816894531,46.244998931884766,47.0,27121200
2025-04-02,46.599998474121094,47.10499954223633,46.4900016784668,47.064998626708984,33960600
2025-04-03,44.82500076293945,45.16999816894531,43.35499954223633,43.369998931884766,75657800
2025-04-04,41.82500076293945,42.29499816894531,39.380001068115234,39.380001068115234,100752000
2025-04-07,38.10499954223633,40.790000915527344,37.4900016784668,39.125,113906800
2025-04-08,40.33000183105469,40.540000915527344,37.61000061035156,38.220001220703125,90538400
2025-04-09,37.474998474121094,41.60499954223633,37.244998931884766,41.18000030517578,118962400
2025-04-10,40.11000061035156,40.11000061035156,37.7400016784668,38.4900016784668,79046600
2025-04-11,38.66999816894531,39.7400016784668,37.90999984741211,39.44499969482422,41916800
2025-04-14,40.380001068115234,40.380001068115234,39.189998626708984,39.584999084472656,32748200
2025-04-15,39.54999923706055,40.2599983215332,39.505001068115234,39.525001525878906,22167000
2025-04-16,39.77000045776367,40.525001525878906,39.66999816894531,39.849998474121094,27331400
2025-04-17,40.17499923706055,41.380001068115234,40.154998779296875,40.75,47908800
2025-04-21,40.10499954223633,40.20500183105469,39.244998931884766,39.685001373291016,31012000
2025-04-22,40.20000076293945,40.994998931884766,40.025001525878906,40.69499969482422,22097400
2025-04-23,41.04999923706055,41.4900016784668,40.369998931884766,40.619998931884766,43216200
2025-04-24,41.0,41.38999938964844,40.64500045776367,41.27000045776367,21219000
2025-04-25,40.900001525878906,41.22999954223633,40.7400016784668,41.19499969482422,17664800
2025-04-28,41.150001525878906,41.599998474121094,41.095001220703125,41.48500061035156,16436800
2025-04-29,41.02000045776367,41.51499938964844,40.939998626708984,41.3650016784668,19843400
2025-04-30,40.70000076293945,40.7599983215332,39.755001068115234,40.25,37814200
2025-05-01,39.91999816894531,40.93000030517578,39.91999816894531,40.400001525878906,36314400
2025-05-02,40.88999938964844,41.19499969482422,40.15999984741211,40.9900016784668,32038800
2025-05-05,40.474998474121094,40.529998779296875,40.025001525878906,40.25,29530200
2025-05-06,40.43000030517578,40.61000061035156,40.03499984741211,40.2599983215332,22995400
2025-05-07,40.349998474121094,40.47999954223633,39.970001220703125,40.275001525878906,22446200
2025-05-08,40.64500045776367,41.36000061035156,40.58000183105469,40.80500030517578,30565800
2025-05-09,41.29999923706055,41.41999816894531,40.880001068115234,41.21500015258789,19993200
2025-05-12,42.7400016784668,42.935001373291016,41.97999954223633,42.290000915527344,32610000
2025-05-13,42.5,43.224998474121094,42.33000183105469,42.8849983215332,29031600
2025-05-14,42.599998474121094,42.790000915527344,42.459999084472656,42.625,21332600
2025-05-15,42.084999084472656,42.83000183105469,41.97999954223633,42.80500030517578,29721600
2025-05-16,42.900001525878906,42.92499923706055,42.30500030517578,42.7400016784668,21725800
2025-05-19,42.3849983215332,42.43000030517578,41.875,42.185001373291016,24787000
2025-05-20,42.154998779296875,42.25,41.755001068115234,41.79499816894531,22782200
2025-05-21,41.54499816894531,41.625,41.02000045776367,41.025001525878906,25698400
2025-05-22,40.810001373291016,41.099998474121094,40.36000061035156,40.8650016784668,23732200
2025-05-23,40.505001068115234,41.099998474121094,40.4900016784668,40.994998931884766,23511000
2025-05-27,41.279998779296875,41.415000915527344,40.974998474121094,41.349998474121094,19028000
2025-05-28,41.54999923706055,41.67499923706055,40.720001220703125,40.82500076293945,29552600
2025-05-29,40.88999938964844,41.130001068115234,40.630001068115234,41.130001068115234,23792800
2025-05-30,40.814998626708984,40.97999954223633,40.439998626708984,40.76499938964844,31038600
2025-06-02,41.529998779296875,41.584999084472656,40.82500076293945,41.29999923706055,32031000
2025-06-03,41.33000183105469,42.04999923706055,40.939998626708984,41.790000915527344,30352600
2025-06-04,41.77000045776367,42.095001220703125,40.92499923706055,40.974998474121094,44939200
2025-06-05,41.279998779296875,41.29999923706055,40.83000183105469,40.935001373291016,27655000
2025-06-06,41.30500030517578,41.83000183105469,41.30500030517578,41.70500183105469,28556800
2025-06-09,41.869998931884766,42.220001220703125,41.540000915527344,41.78499984741211,28680400
2025-06-10,42.22999954223633,42.80500030517578,42.209999084472656,42.529998779296875,46092200
2025-06-11,42.81999969482422,43.21500015258789,42.400001525878906,43.14500045776367,48996600
2025-06-12,42.94499969482422,43.310001373291016,42.630001068115234,43.29499816894531,34028200
2025-06-13,44.10499954223633,44.28499984741211,43.474998474121094,44.04999923706055,84194800
2025-06-16,43.93000030517578,44.375,43.59000015258789,43.91999816894531,69406600
2025-06-17,44.28499984741211,44.65999984741211,44.0099983215332,44.33000183105469,67884200
2025-06-18,44.4900016784668,44.71500015258789,43.939998626708984,44.040000915527344,70473000
2025-06-20,44.21500015258789,44.6150016784668,44.084999084472656,44.4900016784668,56744800
2025-06-23,44.685001373291016,44.71500015258789,42.83000183105469,43.01499938964844,105688200
2025-06-24,42.38999938964844,42.900001525878906,42.29499816894531,42.45500183105469,65358800
2025-06-25,42.404998779296875,42.560001373291016,42.130001068115234,42.27000045776367,43723000
2025-06-26,42.3650016784668,42.959999084472656,42.2599983215332,42.875,33565600
2025-06-27,42.849998474121094,42.849998474121094,42.39500045776367,42.650001525878906,35411800
2025-06-30,42.48500061035156,42.66999816894531,42.279998779296875,42.404998779296875,26247600
2025-07-01,42.470001220703125,42.93000030517578,42.08000183105469,42.72999954223633,40772800
2025-07-02,43.09000015258789,43.53499984741211,42.6150016784668,43.46500015258789,42468800
2025-07-03,43.404998779296875,43.654998779296875,43.30500030517578,43.51499938964844,22266200
2025-07-07,43.25,43.47999954223633,42.650001525878906,43.095001220703125,35673000
2025-07-08,43.04499816894531,44.415000915527344,43.03499984741211,44.255001068115234,47472400
2025-07-09,44.14500045776367,44.31999969482422,43.900001525878906,44.029998779296875,28672400
2025-07-10,43.93000030517578,44.38999938964844,43.6150016784668,44.3650016784668,28823800
2025-07-11,44.290000915527344,44.720001220703125,44.154998779296875,44.564998626708984,30171600
2025-07-14,44.47999954223633,44.47999954223633,43.84000015258789,44.07500076293945,33441600
2025-07-15,43.9900016784668,44.18000030517578,43.3849983215332,43.439998626708984,33859000
2025-07-16,43.380001068115234,43.630001068115234,42.90999984741211,43.064998626708984,35501600
2025-07-17,42.845001220703125,43.39500045776367,42.7400016784668,43.33000183105469,36085600
2025-07-18,43.67499923706055,43.875,42.810001373291016,42.97999954223633,60975600
2025-07-21,43.0099983215332,43.084999084472656,42.45000076293945,42.53499984741211,30434400
2025-07-22,42.48500061035156,42.970001220703125,42.44499969482422,42.73500061035156,32444000
2025-07-23,42.90999984741211,43.43000030517578,42.79999923706055,43.404998779296875,28046000
2025-07-24,43.290000915527344,43.77000045776367,43.095001220703125,43.71500015258789,24022200
2025-07-25,43.7599983215332,43.834999084472656,43.32500076293945,43.54999923706055,20143200
2025-07-28,43.84000015258789,44.119998931884766,43.775001525878906,44.04499816894531,23705200
2025-07-29,44.1150016784668,44.4900016784668,43.970001220703125,44.474998474121094,24552000
2025-07-30,44.20000076293945,44.224998474121094,43.564998626708984,43.84000015258789,26552400
2025-07-31,43.380001068115234,44.11000061035156,43.380001068115234,43.60499954223633,24960800
2025-08-01,43.439998626708984,43.595001220703125,42.560001373291016,42.79499816894531,42329400
2025-08-04,42.720001220703125,43.040000915527344,42.47999954223633,42.70000076293945,26509600
2025-08-05,42.689998626708984,42.814998626708984,42.17499923706055,42.755001068115234,31413600
2025-08-06,43.025001525878906,43.275001525878906,42.23500061035156,42.36000061035156,38249400
2025-08-07,42.61000061035156,43.084999084472656,42.13999938964844,42.19499969482422,35042000
2025-08-08,42.39500045776367,42.85499954223633,42.18000030517578,42.46500015258789,40736200
2025-08-11,42.54999923706055,42.73500061035156,42.04999923706055,42.125,28828800
2025-08-12,42.209999084472656,42.70000076293945,42.084999084472656,42.33000183105469,34522600
2025-08-13,42.36000061035156,42.82500076293945,42.209999084472656,42.81999969482422,25601200
2025-08-14,42.790000915527344,42.845001220703125,42.32500076293945,42.779998779296875,24944600
2025-08-15,42.79999923706055,43.26499938964844,42.64500045776367,42.779998779296875,27297800
2025-08-18,42.55500030517578,42.724998474121094,42.279998779296875,42.525001525878906,26428400
2025-08-19,42.404998779296875,42.790000915527344,42.29499816894531,42.540000915527344,25693800
2025-08-20,42.61000061035156,43.06999969482422,42.56999969482422,42.89500045776367,27967200
2025-08-21,42.81999969482422,43.28499984741211,42.70500183105469,43.189998626708984,22088000
2025-08-22,43.334999084472656,44.17499923706055,43.26499938964844,44.06999969482422,30936400
2025-08-25,43.959999084472656,44.2400016784668,43.814998626708984,44.185001373291016,23412800
2025-08-26,44.0099983215332,44.154998779296875,43.70500183105469,44.1150016784668,22855600
2025-08-27,44.04999923706055,44.77000045776367,44.0,44.61000061035156,26877400
2025-08-28,44.625,45.01499938964844,44.33000183105469,44.95000076293945,24086200
2025-08-29,44.970001220703125,45.310001373291016,44.90999984741211,45.19499969482422,23745000
2025-09-02,45.07500076293945,45.34000015258789,44.73500061035156,45.2599983215332,25964400
2025-09-03,44.900001525878906,45.275001525878906,44.095001220703125,44.244998931884766,36018200
2025-09-04,44.25,44.724998474121094,44.060001373291016,44.540000915527344,25895400
2025-09-05,44.17499923706055,44.31999969482422,43.459999084472656,43.68000030517578,48182200
2025-09-08,43.82500076293945,44.01499938964844,43.19499969482422,43.58000183105469,34931800
2025-09-09,43.814998626708984,44.40999984741211,43.76499938964844,43.790000915527344,41193400
2025-09-10,43.88999938964844,44.58000183105469,43.790000915527344,44.55500030517578,29932800
